0.01 0.03 0.02 10.91 0.04
9.27 53.87 37.76 136.51 117.59
0.00 0.01 0.01 0.97 0.00
0.00 0.01 0.01 0.97 0.00
0.13 0.65 0.15 16.61 0.46
0.00 0.01 0.01 0.97 0.00
0.12 1.37 0.02 4.45 0.04
0.04 0.36 0.03 3.82 0.74
0.01 1.60 0.03 3.44 0.91
122.46 357.83 100.84 961.81 314.06
0.06 16.06 0.39 12.71 0.79
38.49 689.14 117.04 89.63 152.70
0.44 2.09 20.24 59.01 1.23
0.00 0.21 0.28 2.39 0.12
0.00 0.18 0.04 2.68 0.09
0.00 0.10 0.03 1.83 0.05
0.00 0.01 0.01 0.97 0.00
1.17 8.96 0.70 44.83 1.34
434.42 53.91 142.93 116.52 440.23
0.00 0.10 0.03 1.83 0.05
0.03 0.93 0.30 28.74 1.99
0.47 18.49 10.62 128.33 16.09
1.31 82.95 41.17 429.01 88.56
2.15 65.26 112.69 58.64 101.26
0.75 0.63 13.98 36.01 13.63
8.17 7.66 62.61 81.14 0.42
44.60 250.68 776.56 53.88 72.27
0.04 0.04 11.42 3.45 0.04
33.79 61.08 12.92 8.88 21.33
5.32 473.65 262.54 26.63 236.86
3.05 34.26 627.03 67.72 5.94
15.84 33.84 5.74 4.87 6.71
15.06 7.45 12.55 3.42 32.51
0.11 46.96 3.41 1.39 5.12
0.02 3.50 16.34 9.91 0.23
0.01 0.01 7.81 1.15 0.01
0.06 5.16 77.77 4.81 0.21
0.18 36.18 32.60 10.51 28.53
0.12 0.22 9.47 1.16 0.02
8.11 21.83 23.67 9.07 1.31
13.43 77.22 30.55 4.06 0.75
1.50 92.40 64.38 11.80 77.93
0.65 29.65 73.43 15.88 4.39
22.77 217.67 601.60 31.94 20.01
0.05 1.05 41.37 1.28 0.26
0.13 0.02 7.88 3.93 0.05
0.44 55.75 48.79 34.81 48.21
76.40 221.08 111.35 15.41 86.77
20.70 194.49 66.07 25.85 6.88
0.01 0.01 7.81 1.15 0.01
0.04 3.23 23.69 2.07 1.97
0.02 0.76 12.76 1.41 0.05
20.33 179.18 100.28 17.83 42.38
1.35 63.65 184.45 13.92 37.63
0.27 6.04 18.18 3.29 3.23
0.01 0.01 7.81 1.15 0.01
0.18 1.70 52.62 6.34 0.15
0.06 2.03 18.83 1.23 2.85
0.08 0.29 36.56 1.69 0.37
0.31 11.33 75.99 2.31 3.06
0.32 18.29 65.27 21.99 0.12
0.01 0.01 7.81 1.15 0.01
23.34 157.67 94.46 17.36 1.16
209.59 13.54 48.89 42.90 0.08
12.61 384.41 320.10 73.23 30.66
4.67 156.39 132.94 47.23 82.76
5.72 391.33 353.23 247.76 44.97
0.97 1.95 7.96 1.17 1.96
0.80 72.49 22.68 12.28 20.75
0.01 0.01 7.81 1.15 0.01
0.08 0.01 0.87 3.02 0.01
8.01 0.09 0.47 20.41 0.01
0.06 0.01 1.43 5.50 0.01
0.14 0.85 20.05 5.60 0.36
7.85 619.78 76.57 86.48 53.33
10.02 1.29 0.73 63.90 0.07
0.02 0.00 0.33 0.65 0.00
17.90 12.20 5.12 110.60 2.17
0.04 0.00 0.33 1.63 0.00
1.10 11.35 21.70 20.74 94.10
0.02 0.00 0.33 0.65 0.00
0.04 0.00 0.65 1.30 0.00
0.02 0.00 0.44 1.54 0.00
0.18 19.24 11.00 1.65 5.92
0.07 0.01 0.33 6.58 0.01
29.84 31.95 6.83 1.98 38.39
0.75 0.46 31.17 0.81 20.81
0.83 47.59 44.73 3.28 62.58
85.30 22.39 76.51 1000.28 4.52
1.46 1.84 1.97 37.62 0.12
4.98 0.02 0.34 9.65 0.02
2.11 11.37 270.25 18.05 32.22
0.79 0.34 22.04 13.23 0.59
29.73 0.02 4.23 4.91 0.11
0.26 0.14 11.48 2.03 0.08
3.07 0.98 0.51 72.35 0.10
0.11 48.77 11.05 2.07 13.00
0.02 0.00 0.33 0.65 0.00
0.02 0.00 0.33 0.65 0.00
0.02 0.00 0.33 0.65 0.00
0.04 0.00 0.65 1.30 0.00
0.50 0.23 4.27 34.35 0.66
0.34 0.12 0.12 14.30 0.12
0.48 0.56 0.56 18.24 0.15
753.09 42.49 163.44 1656.89 4.09
107.88 30.74 18.98 565.23 11.16
0.07 0.13 4.37 20.89 0.55
44.44 170.67 131.96 96.66 13.26
0.34 0.12 0.12 14.30 0.12
30.11 0.25 4.13 33.85 0.66
0.14 0.01 0.01 3.83 0.01
3.16 1.19 1.22 46.50 0.92
14.85 5.68 5.40 415.81 1.25
1.01 0.48 8.86 23.64 0.02
2.71 1.38 71.96 63.85 0.11
0.11 2.90 2.49 8.22 2.28
0.42 8.42 208.74 111.04 20.39
0.00 0.00 0.00 0.99 0.00
0.02 3.21 0.40 13.64 0.73
0.01 0.38 0.01 3.58 0.02
0.00 0.00 0.00 0.99 0.00
0.00 3.00 0.00 0.88 0.12
0.00 0.00 0.00 0.88 0.12
0.11 4.84 0.41 18.37 1.28
0.04 0.04 0.01 1.79 0.12
0.05 0.05 0.05 1.80 13.04
0.03 3.24 0.08 14.38 6.27
0.01 0.11 0.01 10.73 0.15
0.01 0.06 0.01 10.26 0.67
0.07 17.40 1.07 5.37 2.08
0.57 55.56 7.11 136.50 21.26
0.11 5.79 1.91 54.08 28.11
15.63 241.00 77.20 49.37 248.81
0.00 0.00 0.00 0.88 0.12
0.00 0.06 0.00 0.94 0.00
58.55 544.06 26.12 29.28 30.00
0.01 8.39 19.29 5.53 3.77
0.00 0.06 0.00 0.94 0.00
0.01 0.31 0.06 10.43 0.20
0.01 1.44 0.02 1.51 0.02
0.00 0.06 0.00 0.94 0.00
0.05 3.28 0.57 0.94 2.16
0.00 0.06 0.00 0.94 0.00
0.00 0.06 0.06 1.37 0.51
0.00 0.06 0.00 0.94 0.00
0.22 10.46 2.93 104.63 14.75
0.00 0.06 0.00 0.94 0.00
17.32 63.79 46.27 223.90 22.72
0.00 0.06 0.00 0.94 0.00
0.00 0.00 0.09 0.90 0.00
0.00 0.00 0.09 0.90 0.00
0.08 7.18 55.73 6.76 0.24
0.00 0.00 0.09 0.90 0.00
0.01 0.56 0.28 2.11 0.05
16.42 34.34 27.20 30.22 65.82
0.00 0.05 0.33 1.58 0.05
2.79 78.81 63.87 68.42 72.11
20.18 7.37 3.57 11.67 8.21
85.48 35.50 66.95 692.18 35.88
3.33 0.75 0.38 78.42 0.13
0.02 0.00 0.08 1.91 0.00
5.42 1.42 23.98 41.15 1.04
0.00 0.00 0.07 0.93 0.00
1.65 30.64 119.25 53.33 41.13
33.04 3.85 1.79 228.84 0.47
0.09 0.00 0.12 4.78 0.00
0.39 0.21 0.14 7.23 0.02
0.02 0.01 0.07 5.89 0.00
47.63 16.66 81.10 898.87 1.74
0.12 0.15 0.20 14.46 0.08
14.28 0.76 0.61 77.20 0.15
2.31 0.43 0.27 10.98 0.00
3.99 0.87 0.55 35.47 0.12
1.13 0.14 0.26 63.42 0.05
0.15 0.28 0.19 11.35 0.02
4.12 19.71 370.30 6.84 7.03
0.00 0.00 0.07 0.93 0.00
0.02 0.00 0.07 3.91 0.00
4.98 13.81 90.06 144.61 6.54
0.73 3.23 16.30 140.40 0.34
0.00 0.53 0.11 4.35 0.00
0.35 0.20 0.57 19.83 0.05
44.20 3.74 1.33 169.30 0.44
2.95 0.00 0.07 0.98 0.00
0.96 0.00 0.07 5.97 0.00
0.00 0.00 0.07 0.93 0.00
0.48 2.03 0.27 82.87 3.35
2.45 91.33 0.76 5.31 6.15
88.02 49.91 1078.50 29.73 33.84
0.00 0.00 0.07 0.93 0.00
0.05 5.44 37.04 3.37 0.10
0.00 0.00 0.32 2.67 0.00
0.43 0.30 8.71 3.55 0.02
0.03 0.75 28.29 2.70 0.22
0.47 29.42 16.09 32.32 11.69
0.00 0.00 0.07 0.93 0.00
0.22 0.43 2.43 25.64 0.28
9.29 0.65 0.74 70.21 0.10
0.17 0.02 0.12 3.67 0.01
0.00 0.01 0.07 1.91 0.00
0.20 0.48 0.35 21.77 0.20
0.06 0.03 0.09 28.81 0.01
6.37 0.23 0.18 84.16 0.06
0.17 5.36 43.75 82.82 20.90
0.00 0.00 0.07 0.93 0.00
0.21 0.19 8.77 9.80 0.03
0.00 0.18 0.39 1.07 0.37
0.02 0.04 0.07 5.86 0.01
105.43 55.42 129.92 1410.18 23.04
10.62 3.30 2.08 155.91 1.08
0.06 0.42 0.58 0.94 0.01
0.00 0.00 0.07 0.93 0.00
0.94 0.00 0.07 2.99 0.00
113.38 11.88 33.66 605.10 0.98
6.05 0.02 0.09 20.84 0.01
5.59 30.66 11.91 72.86 5.97
11.11 0.58 0.34 60.88 0.09
0.12 0.06 0.34 9.47 0.02
32.33 17.20 20.17 40.09 11.21
5.30 16.77 2.41 52.53 29.99
0.00 0.00 0.07 0.93 0.00
0.00 0.00 0.07 0.93 0.00
1.02 0.07 0.08 8.82 0.01
53.29 0.04 0.04 13.56 0.07
0.00 0.00 0.00 0.95 0.04
17.70 7.39 2.46 287.15 0.31
2.03 41.92 207.70 38.70 70.65
0.14 0.36 0.31 23.14 0.05
1.47 64.78 5.66 229.51 93.58
0.03 1.57 0.60 29.69 1.12
0.41 14.85 3.46 89.99 9.29
0.00 0.09 0.00 0.90 0.00
0.00 0.09 0.00 0.90 0.00
0.00 0.09 0.00 0.90 0.00
0.00 0.51 0.02 1.47 0.00
0.10 1.18 0.27 24.41 0.04
0.01 1.09 0.03 2.79 4.07
0.00 0.09 0.00 0.90 0.00
0.20 18.03 1.90 5.97 18.89
0.51 1.63 0.03 1.57 0.25
0.03 0.00 0.00 0.88 0.08
0.04 0.19 0.18 2.25 0.34
0.03 0.00 0.00 0.88 0.08
0.03 0.00 0.04 1.76 0.16
0.16 2.83 0.44 27.09 1.48
0.03 0.00 0.00 0.88 0.08
0.03 1.01 0.08 1.55 1.32
0.10 1.20 3.08 25.07 0.55
0.32 11.49 0.75 35.18 39.26
0.03 0.00 0.00 0.88 0.08
0.04 0.32 0.01 0.94 1.69
0.07 2.32 0.37 14.52 1.73
0.00 0.10 0.00 0.79 0.10
0.03 4.48 0.29 2.28 1.91
0.33 1.04 0.03 2.04 17.56
0.02 2.44 0.08 2.54 4.92
0.00 0.10 0.00 0.79 0.10
0.06 9.84 0.10 7.95 11.05
0.00 0.10 0.00 0.79 0.10
51.86 72.98 11.05 10.72 19.40
0.17 5.05 27.87 16.72 5.20
0.17 3.05 1.30 65.61 1.88
0.04 0.04 0.00 0.92 0.00
23.62 18.71 0.72 4.49 0.46
0.08 0.49 0.13 9.22 0.08
0.04 0.15 0.65 6.10 0.05
0.04 7.03 0.01 0.92 0.01
0.17 0.68 0.62 28.48 0.05
0.04 0.04 0.00 0.92 0.00
0.08 0.42 0.00 2.41 0.09
0.08 0.44 0.31 1.74 0.44
0.00 0.00 0.00 0.96 0.03
0.01 0.53 0.83 4.42 0.21
0.00 0.00 0.00 0.96 0.03
0.00 0.00 0.00 0.96 0.03
0.00 0.00 0.00 0.96 0.03
0.00 0.00 0.00 0.96 0.03
0.01 0.54 0.01 3.35 0.10
0.01 0.44 0.09 1.63 4.84
0.00 0.00 0.00 0.96 0.03
0.00 0.00 0.00 0.96 0.03
23.25 0.60 0.37 37.91 3.86
0.01 0.00 0.02 0.23 0.73
0.01 0.00 0.02 0.23 0.73
0.36 0.03 0.04 12.95 12.61
0.41 0.19 0.68 12.87 12.85
0.34 0.02 0.04 1.99 12.61
0.35 3.32 9.51 2.21 12.61
0.34 0.02 0.04 1.99 12.61
0.34 0.02 0.04 1.99 12.61
0.34 0.02 0.04 1.99 12.61
0.34 0.02 0.04 1.99 12.61
0.34 0.02 0.04 1.99 12.61
0.34 0.02 0.04 1.99 12.61
0.34 0.02 0.04 1.99 12.61
0.48 1.88 0.45 44.98 3.21
0.01 0.00 0.02 0.23 0.73
5.05 0.31 2.95 9.92 0.77
0.07 7.42 19.03 7.71 0.76
1.61 10.15 21.52 63.39 10.33
33.63 6.56 0.98 72.74 2.09
2.82 0.12 0.08 12.14 0.84
24.40 46.51 67.96 5.72 72.41
0.24 45.26 15.55 3.95 10.00
0.34 0.02 0.04 1.99 12.61
0.33 0.02 0.04 1.92 9.69
0.34 0.02 0.04 1.99 12.61
0.33 0.02 0.04 1.92 9.69
0.33 0.02 0.04 1.92 9.69
0.33 0.02 0.04 1.92 9.69
0.34 0.02 0.04 1.99 12.61
0.34 0.02 0.04 1.99 12.61
0.34 0.02 0.04 1.99 12.61
0.34 0.02 0.04 1.99 12.61
0.22 0.01 0.03 1.41 7.33
0.34 0.02 0.04 1.99 12.61
0.34 0.02 0.04 1.99 12.61
0.34 0.02 0.04 1.99 12.61
0.34 0.02 0.04 1.99 12.61
0.34 0.02 0.04 1.99 12.61
0.69 0.05 0.08 3.97 25.21
0.34 0.02 0.04 1.99 12.61
0.39 0.43 0.14 2.02 31.02
1.04 0.45 0.19 5.96 43.35
0.35 0.10 0.04 2.14 13.37
0.34 0.02 0.04 1.99 12.61
1.38 0.10 0.15 7.95 50.42
0.41 0.09 28.54 3.60 42.36
0.34 0.02 0.04 1.99 12.61
0.34 0.02 0.04 1.99 12.61
0.36 0.08 1.99 12.64 16.94
1.69 0.28 59.78 11.01 51.25
0.40 0.11 29.69 2.16 27.65
1.03 0.07 0.12 5.96 37.82
0.69 0.05 0.08 3.97 25.21
0.34 0.02 0.04 1.99 12.61
0.55 1.71 0.35 1.77 15.62
0.04 0.00 0.01 0.94 0.01
3.00 17.91 37.95 7.02 10.12
0.10 19.82 17.91 10.18 21.99
0.53 0.30 0.22 50.88 0.07
0.04 0.00 0.01 0.94 0.01
0.04 0.00 0.01 0.94 0.01
0.28 0.00 0.09 8.61 0.02
0.04 0.00 0.01 0.94 0.01
0.04 0.00 0.01 0.94 0.01
0.04 0.00 0.01 0.94 0.01
0.19 0.91 0.27 48.59 0.05
0.68 0.05 0.04 3.09 7.14
0.09 0.62 1.36 1.88 0.05
0.10 0.31 2.07 17.33 0.18
0.04 0.00 0.01 0.94 0.01
0.04 0.00 0.01 1.94 0.01
0.04 0.00 0.01 0.94 0.01
0.04 0.00 0.01 9.94 0.01
0.05 0.01 0.01 2.91 0.01
0.04 0.00 0.01 0.94 0.01
0.04 0.53 0.05 3.37 0.01
0.07 0.00 0.02 1.90 0.01
0.09 0.28 0.12 2.49 0.02
0.11 0.00 0.02 9.84 0.02
12.39 1.85 0.87 104.57 2.33
0.05 0.01 0.94 0.99 0.01
0.04 0.00 0.01 0.94 0.01
0.04 0.00 0.01 0.94 0.01
0.31 0.17 11.87 23.66 14.99
5.12 0.11 0.04 17.72 0.02
31.90 2.22 0.43 68.38 0.06
0.04 0.00 0.01 0.94 0.01
0.04 0.00 0.01 0.94 0.01
0.08 0.53 17.62 44.73 0.05
2.33 3.70 0.35 68.10 4.52
0.04 0.00 0.01 0.94 0.01
0.07 0.00 0.04 1.87 0.01
0.06 0.01 0.01 5.90 0.01
1.11 0.30 0.12 32.44 0.03
0.04 0.00 0.01 0.94 0.01
0.99 11.30 54.32 120.19 1.20
0.04 0.01 0.38 1.39 0.17
0.09 10.31 2.18 24.17 1.24
6.66 0.71 0.27 19.28 0.08
0.25 0.07 0.18 12.21 0.30
0.04 0.00 0.01 0.94 0.01
33.88 12.21 122.27 527.31 2.33
0.04 0.00 0.01 0.94 0.01
0.05 0.03 0.01 8.90 0.01
0.39 0.45 0.20 26.87 0.10
0.05 0.01 0.01 3.92 0.01
0.04 0.00 0.01 0.94 0.01
0.13 0.30 0.13 6.42 0.03
0.13 0.02 0.10 46.72 0.02
0.11 0.00 0.02 2.85 0.01
0.11 0.00 0.02 2.85 0.01
0.11 0.12 0.08 4.64 0.05
0.04 0.00 0.01 0.94 0.01
0.07 0.08 0.01 11.80 0.03
0.06 0.00 0.01 4.92 0.01
5.04 0.15 0.32 2.48 0.01
0.08 0.00 0.04 10.87 0.01
1.00 0.00 0.01 2.98 0.01
0.04 0.00 0.01 0.94 0.01
1.12 0.53 0.07 30.28 0.01
0.14 0.29 0.30 5.24 0.03
1.10 0.28 0.13 4.46 0.02
0.09 0.01 0.02 16.86 0.01
8.12 0.12 0.09 15.60 0.07
195.82 80.69 491.10 43.04 18.34
0.04 0.00 0.01 0.94 0.01
0.04 0.00 0.01 1.94 0.01
0.04 0.00 0.01 0.94 0.01
0.04 0.00 0.02 1.92 0.01
18.39 3.99 5.36 190.46 2.80
29.70 0.93 9.54 2.09 0.74
0.07 0.03 0.02 15.86 0.02
0.04 0.00 0.01 0.94 0.01
0.45 0.44 0.32 38.72 0.07
47.22 0.45 0.25 26.04 0.04
0.30 1.12 0.27 13.25 0.05
0.09 0.18 0.26 7.45 0.02
0.04 0.00 0.05 1.89 0.01
0.04 0.00 0.01 0.94 0.01
13.84 1.84 0.67 137.53 0.13
17.66 1.05 0.48 115.35 0.46
0.22 0.03 0.27 38.46 0.03
10.18 1.19 0.53 88.99 0.11
5.52 1.24 0.50 46.71 0.03
0.06 0.01 0.12 3.80 0.01
0.04 0.00 0.01 0.94 0.01
0.09 0.01 0.04 3.86 0.01
0.04 0.00 0.01 1.94 0.01
1.25 0.36 0.14 35.21 0.04
0.04 0.00 0.01 0.94 0.01
0.19 1.22 0.17 21.39 0.02
0.10 0.16 0.13 4.60 0.02
6.31 0.23 0.18 68.24 0.03
0.32 0.08 0.07 41.50 0.03
0.15 0.15 0.15 27.54 0.01
14.97 3.42 2.55 179.29 0.76
0.07 0.00 0.01 4.91 0.01
0.69 0.47 26.76 34.15 0.93
0.04 0.00 0.01 0.94 0.01
0.30 0.59 0.25 22.81 0.06
0.10 0.08 0.01 11.77 0.03
0.04 0.00 0.01 0.94 0.01
5.30 0.78 0.60 11.29 0.03
0.04 0.00 0.01 0.94 0.01
0.05 0.00 0.99 0.94 0.01
1.03 0.23 0.18 8.49 0.06
0.52 2.27 15.18 92.94 0.09
0.10 0.01 0.07 8.80 0.01
2.69 1.27 1.86 43.06 0.13
1.34 1.23 0.35 72.97 0.11
0.04 0.00 0.01 0.94 0.01
0.06 0.00 0.01 3.92 0.01
0.04 0.00 0.01 0.94 0.01
0.05 0.00 0.01 2.93 0.01
0.04 0.00 0.01 6.87 0.08
0.61 0.39 0.16 93.76 0.08
10.73 0.93 29.23 185.89 15.22
0.05 0.00 0.01 1.93 0.01
2.17 0.12 0.03 42.60 0.08
8.33 0.37 0.16 37.07 0.07
5.55 0.48 0.69 122.17 0.11
12.61 0.94 0.46 72.66 0.34
0.42 1.99 8.99 74.55 0.05
0.09 0.03 0.02 4.84 0.02
0.04 0.00 0.18 3.60 0.17
0.04 0.53 0.05 3.37 0.01
0.05 0.00 0.01 3.93 0.01
0.04 0.00 0.01 0.94 0.01
1.11 0.15 0.02 35.66 0.06
1.00 0.00 0.01 0.98 0.01
0.05 0.00 0.01 1.94 0.01
0.04 0.00 0.01 0.94 0.01
0.13 0.02 0.02 19.81 0.02
0.33 0.22 0.36 37.32 0.77
2.01 0.00 0.01 0.97 0.01
0.04 0.00 0.01 0.94 0.01
0.04 0.01 0.01 6.93 0.01
0.04 0.00 0.01 0.94 0.01
0.24 0.00 0.03 28.72 0.02
2.60 1.21 43.84 4.27 3.08
0.14 0.58 0.34 32.90 0.04
0.19 0.00 0.05 23.73 0.03
0.07 3.91 9.66 1.16 0.20
0.19 0.17 0.16 9.46 0.02
0.04 0.00 0.01 0.94 0.01
0.16 0.00 0.07 35.75 0.02
0.05 0.00 0.01 1.93 0.01
0.72 0.54 0.10 27.61 0.02
97.82 0.02 0.06 14.07 0.02
0.04 0.00 0.01 0.94 0.01
0.04 0.00 0.01 0.94 0.01
312.50 51.20 52.02 2199.23 14.05
14.58 1.00 1.11 104.16 0.16
0.30 0.70 28.70 17.34 0.96
0.05 0.00 0.01 1.94 0.01
0.06 0.00 0.01 1.92 0.01
8.97 0.81 0.21 38.89 0.12
0.06 0.07 0.01 10.84 0.02
0.04 0.00 0.01 0.94 0.01
0.04 0.00 0.01 0.94 0.01
2.00 27.98 2.32 97.61 4.09
10.70 31.96 0.41 10.85 44.08
5.96 2.19 0.73 138.98 0.15
0.04 0.00 0.01 0.94 0.01
0.16 0.08 0.01 3.74 0.01
0.04 0.00 0.01 0.94 0.01
1.02 0.00 0.01 0.96 0.01
0.04 0.00 0.01 0.94 0.01
0.70 0.91 0.79 18.55 0.05
1.26 0.14 0.03 87.30 0.27
0.20 0.59 0.07 28.12 0.03
0.21 0.36 0.12 5.29 0.02
31.10 27.35 15.33 13.70 0.52
0.23 0.75 15.47 7.46 0.09
0.06 0.07 7.88 0.96 0.03
0.24 0.05 0.03 44.66 0.02
0.36 0.94 0.87 21.76 0.07
0.31 0.60 0.46 9.58 0.04
0.04 0.00 0.01 0.94 0.01
60.87 7.30 3.99 3.96 194.88
4.04 0.95 0.13 23.87 1.02
0.04 0.00 0.01 0.94 0.01
0.19 0.85 0.34 9.57 0.05
0.04 0.00 0.01 2.94 0.01
2.22 0.02 0.06 41.66 0.04
3.10 0.35 1.20 10.88 1.47
0.10 0.00 0.01 1.88 0.01
4.53 2.00 0.87 124.47 0.13
16.49 1.02 0.30 137.04 0.14
0.04 0.00 0.01 0.94 0.01
16.90 0.00 0.04 27.03 0.02
0.04 0.00 0.01 0.94 0.01
47.86 8.52 38.92 611.08 4.64
0.31 1.89 4.90 3.94 8.97
0.13 0.01 0.02 4.83 0.01
0.04 0.00 0.01 0.94 0.01
0.04 0.00 0.01 0.94 0.01
0.07 0.00 0.02 13.91 0.01
1.39 0.69 0.27 58.47 0.18
0.12 0.00 0.02 4.84 0.01
30.77 0.00 0.08 4.13 0.01
1.18 0.67 0.27 36.27 4.61
32.66 0.01 0.02 5.31 0.01
4.99 82.44 9.32 155.32 11.93
1.96 0.00 0.01 8.02 0.01
0.04 0.00 0.01 0.94 0.01
0.04 0.00 0.01 0.94 0.01
0.13 0.00 0.03 2.82 0.02
0.04 0.00 0.01 0.94 0.01
0.14 0.39 0.16 5.29 0.02
3.13 0.85 0.20 42.78 0.05
0.10 0.00 0.03 4.87 0.01
0.04 0.00 0.01 0.94 0.01
0.04 0.00 0.01 2.94 0.01
0.05 0.01 0.02 3.91 0.01
0.04 0.00 0.05 2.89 0.01
2.41 0.82 0.36 71.27 0.13
0.41 0.10 0.05 66.40 0.04
0.04 0.01 0.02 1.91 0.01
0.04 0.00 0.01 1.94 0.01
1.16 0.01 0.03 13.79 0.01
9.20 0.22 0.10 26.46 0.01
90.11 25.74 8.50 173.21 27.44
0.14 0.29 0.27 11.28 0.02
0.04 0.00 0.01 0.94 0.01
2.04 0.00 0.01 0.94 0.01
0.20 0.28 0.25 22.20 0.07
0.10 0.00 0.01 10.88 0.01
0.07 0.00 0.01 4.92 0.01
0.04 0.00 0.01 0.94 0.01
0.04 0.01 0.01 2.93 0.01
0.05 0.00 0.01 1.92 0.01
0.05 0.01 0.01 1.92 0.01
34.66 0.32 0.13 13.86 0.03
0.04 0.00 0.01 0.94 0.01
30.25 5.02 10.76 44.84 3.13
68.58 32.18 29.97 26.99 11.27
0.25 0.03 0.02 15.68 0.02
17.83 1.41 57.99 144.15 0.61
2.26 0.64 0.44 62.07 0.59
60.50 0.13 0.07 51.26 0.04
